county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Huron,"Huron Township, Precinct 1",Straight Party,,WCP,Working Class,1,,,,
Huron,"Lake Township, Precinct 1",Straight Party,,WCP,Working Class,4,,,,
Huron,"Lincoln Township, Precinct 1",Straight Party,,WCP,Working Class,2,,,,
Huron,"McKinley Township, Precinct 1",Straight Party,,WCP,Working Class,1,,,,
Huron,"Meade Township, Precinct 1",Straight Party,,WCP,Working Class,0,,,,
Huron,"Oliver Township, Precinct 1",Straight Party,,WCP,Working Class,0,,,,
Huron,"Paris Township, Precinct 1",Straight Party,,WCP,Working Class,0,,,,
Huron,"Pointe Aux Barques Township, Precinct 1",Straight Party,,WCP,Working Class,0,,,,
Huron,"Port Austin Township, Precinct 1",Straight Party,,WCP,Working Class,5,,,,
Huron,"Rubicon Township, Precinct 1",Straight Party,,WCP,Working Class,2,,,,
Huron,"Sand Beach Township, Precinct 1",Straight Party,,WCP,Working Class,2,,,,
Huron,"Sebewaing Township, Precinct 1",Straight Party,,WCP,Working Class,3,,,,
Huron,"Sheridan Township, Precinct 1",Straight Party,,WCP,Working Class,3,,,,
Huron,"Sherman Township, Precinct 1",Straight Party,,WCP,Working Class,1,,,,
Huron,"Sigel Township, Precinct 1",Straight Party,,WCP,Working Class,1,,,,
Huron,"Verona Township, Precinct 1",Straight Party,,WCP,Working Class,0,,,,
Huron,"Winsor Township, Precinct 1",Straight Party,,WCP,Working Class,6,,,,
Huron,Delaware Township (Sanilac County),Straight Party,,WCP,Working Class,0,,,,
Huron,Multi-precinct Collection,Straight Party,,WCP,Working Class,7,,,,
Huron,"City of Bad Axe, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"City of Caseville, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"City of Harbor Beach, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Bingham Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Bloomfield Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Brookfield Township, Precinct 1",Straight Party,,NLP,Natural Law,1,,,,
Huron,"Caseville Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Chandler Township, Precinct 1",Straight Party,,NLP,Natural Law,1,,,,
Huron,"Colfax Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Dwight Township, Precinct 1",Straight Party,,NLP,Natural Law,1,,,,
Huron,"Fairhaven Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Gore Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Grant Township, Precinct 1",Straight Party,,NLP,Natural Law,1,,,,
Huron,"Hume Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Huron Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Lake Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Lincoln Township, Precinct 1",Straight Party,,NLP,Natural Law,1,,,,
Huron,"McKinley Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Meade Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Oliver Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Paris Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Pointe Aux Barques Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Port Austin Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Rubicon Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Sand Beach Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Sebewaing Township, Precinct 1",Straight Party,,NLP,Natural Law,3,,,,
Huron,"Sheridan Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Sherman Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Sigel Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Verona Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,"Winsor Township, Precinct 1",Straight Party,,NLP,Natural Law,0,,,,
Huron,Delaware Township (Sanilac County),Straight Party,,NLP,Natural Law,0,,,,
Huron,Multi-precinct Collection,Straight Party,,NLP,Natural Law,1,,,,
