county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Columbia,FRANKLIN TWP,U.S. Senate,,REP,Dave McCormick,223,,,,
Columbia,FRANKLIN TWP,U.S. Senate,,LIB,John Thomas,11,,,,
Columbia,FRANKLIN TWP,U.S. Senate,,GRN,Leila Hazou,3,,,,
Columbia,FRANKLIN TWP,U.S. Senate,,CST,Marty Selker,2,,,,
Columbia,GREENWOOD TWP,U.S. Senate,,DEM,Bob Casey Jr.,269,,,,
Columbia,GREENWOOD TWP,U.S. Senate,,REP,Dave McCormick,697,,,,
Columbia,GREENWOOD TWP,U.S. Senate,,LIB,John Thomas,14,,,,
Columbia,GREENWOOD TWP,U.S. Senate,,GRN,Leila Hazou,6,,,,
Columbia,GREENWOOD TWP,U.S. Senate,,CST,Marty Selker,3,,,,
Columbia,HEMLOCK TWP,U.S. Senate,,DEM,Bob Casey Jr.,494,,,,
Columbia,HEMLOCK TWP,U.S. Senate,,REP,Dave McCormick,878,,,,
Columbia,HEMLOCK TWP,U.S. Senate,,LIB,John Thomas,21,,,,
Columbia,HEMLOCK TWP,U.S. Senate,,GRN,Leila Hazou,6,,,,
Columbia,HEMLOCK TWP,U.S. Senate,,CST,Marty Selker,7,,,,
Columbia,JACKSON TWP,U.S. Senate,,DEM,Bob Casey Jr.,76,,,,
Columbia,JACKSON TWP,U.S. Senate,,REP,Dave McCormick,318,,,,
Columbia,JACKSON TWP,U.S. Senate,,LIB,John Thomas,4,,,,
Columbia,JACKSON TWP,U.S. Senate,,GRN,Leila Hazou,3,,,,
Columbia,JACKSON TWP,U.S. Senate,,CST,Marty Selker,1,,,,
Columbia,LOCUST TWP,U.S. Senate,,DEM,Bob Casey Jr.,253,,,,
Columbia,LOCUST TWP,U.S. Senate,,REP,Dave McCormick,585,,,,
Columbia,LOCUST TWP,U.S. Senate,,LIB,John Thomas,7,,,,
Columbia,LOCUST TWP,U.S. Senate,,GRN,Leila Hazou,5,,,,
Columbia,LOCUST TWP,U.S. Senate,,CST,Marty Selker,1,,,,
Columbia,MADISON TWP,U.S. Senate,,DEM,Bob Casey Jr.,227,,,,
Columbia,MADISON TWP,U.S. Senate,,REP,Dave McCormick,609,,,,
Columbia,MADISON TWP,U.S. Senate,,LIB,John Thomas,9,,,,
Columbia,MADISON TWP,U.S. Senate,,GRN,Leila Hazou,4,,,,
Columbia,MADISON TWP,U.S. Senate,,CST,Marty Selker,7,,,,
Columbia,MAIN TWP,U.S. Senate,,DEM,Bob Casey Jr.,278,,,,
Columbia,MAIN TWP,U.S. Senate,,REP,Dave McCormick,470,,,,
Columbia,MAIN TWP,U.S. Senate,,LIB,John Thomas,6,,,,
Columbia,MAIN TWP,U.S. Senate,,GRN,Leila Hazou,2,,,,
Columbia,MAIN TWP,U.S. Senate,,CST,Marty Selker,2,,,,
Columbia,MIFFLIN TWP,U.S. Senate,,DEM,Bob Casey Jr.,387,,,,
Columbia,MIFFLIN TWP,U.S. Senate,,REP,Dave McCormick,952,,,,
Columbia,MIFFLIN TWP,U.S. Senate,,LIB,John Thomas,16,,,,
Columbia,MIFFLIN TWP,U.S. Senate,,GRN,Leila Hazou,7,,,,
Columbia,MIFFLIN TWP,U.S. Senate,,CST,Marty Selker,2,,,,
Columbia,MILLVILLE BOROUGH,U.S. Senate,,DEM,Bob Casey Jr.,146,,,,
Columbia,MILLVILLE BOROUGH,U.S. Senate,,REP,Dave McCormick,317,,,,
Columbia,MILLVILLE BOROUGH,U.S. Senate,,LIB,John Thomas,7,,,,
