county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Adams,Oxford 2,President,,,Undervotes,8,2,,6,0
Adams,Oxford 2,President,,,Write-ins,8,2,,6,0
Adams,Reading 1,President,,DEM,Kamala Harris,253,101,,149,3
Adams,Reading 1,President,,REP,Donald Trump,827,658,,162,7
Adams,Reading 1,President,,LIB,Chase Oliver,12,10,,2,0
Adams,Reading 1,President,,GRN,Jill Stein,2,1,,1,0
Adams,Reading 1,President,,,Overvotes,0,0,,0,0
Adams,Reading 1,President,,,Undervotes,2,1,,1,0
Adams,Reading 1,President,,,Write-ins,2,1,,1,0
Adams,Reading 2,President,,DEM,Kamala Harris,316,181,,133,2
Adams,Reading 2,President,,REP,Donald Trump,828,697,,129,2
Adams,Reading 2,President,,LIB,Chase Oliver,3,3,,0,0
Adams,Reading 2,President,,GRN,Jill Stein,1,1,,0,0
Adams,Reading 2,President,,,Overvotes,3,3,,0,0
Adams,Reading 2,President,,,Undervotes,2,2,,0,0
Adams,Reading 2,President,,,Write-ins,2,2,,0,0
Adams,Reading 3,President,,DEM,Kamala Harris,410,241,,168,1
Adams,Reading 3,President,,REP,Donald Trump,861,658,,202,1
Adams,Reading 3,President,,LIB,Chase Oliver,7,4,,3,0
Adams,Reading 3,President,,GRN,Jill Stein,4,3,,1,0
Adams,Reading 3,President,,,Overvotes,0,0,,0,0
Adams,Reading 3,President,,,Undervotes,3,0,,3,0
Adams,Reading 3,President,,,Write-ins,2,2,,0,0
Adams,Straban 1,President,,DEM,Kamala Harris,644,304,,339,1
Adams,Straban 1,President,,REP,Donald Trump,778,519,,257,2
Adams,Straban 1,President,,LIB,Chase Oliver,9,4,,4,1
Adams,Straban 1,President,,GRN,Jill Stein,6,3,,3,0
Adams,Straban 1,President,,,Overvotes,0,0,,0,0
Adams,Straban 1,President,,,Undervotes,5,2,,3,0
Adams,Straban 1,President,,,Write-ins,3,2,,1,0
Adams,Straban 2,President,,DEM,Kamala Harris,736,316,,415,5
Adams,Straban 2,President,,REP,Donald Trump,1186,757,,422,7
Adams,Straban 2,President,,LIB,Chase Oliver,10,3,,6,1
Adams,Straban 2,President,,GRN,Jill Stein,8,7,,1,0
Adams,Straban 2,President,,,Overvotes,1,0,,1,0
Adams,Straban 2,President,,,Undervotes,7,5,,2,0
Adams,Straban 2,President,,,Write-ins,4,2,,2,0
Adams,Tyrone,President,,DEM,Kamala Harris,285,183,,101,1
Adams,Tyrone,President,,REP,Donald Trump,861,734,,125,2
Adams,Tyrone,President,,LIB,Chase Oliver,10,9,,1,0
Adams,Tyrone,President,,GRN,Jill Stein,3,3,,0,0
Adams,Tyrone,President,,,Overvotes,0,0,,0,0
Adams,Tyrone,President,,,Undervotes,3,3,,0,0
Adams,Tyrone,President,,,Write-ins,3,3,,0,0
Adams,Union,President,,DEM,Kamala Harris,459,210,,243,6
Adams,Union,President,,REP,Donald Trump,1460,1082,,375,3
Adams,Union,President,,LIB,Chase Oliver,10,7,,3,0
Adams,Union,President,,GRN,Jill Stein,5,2,,3,0
Adams,Union,President,,,Overvotes,0,0,,0,0
Adams,Union,President,,,Undervotes,3,1,,2,0
Adams,Union,President,,,Write-ins,4,2,,2,0
Adams,York Springs,President,,DEM,Kamala Harris,92,70,,20,2
Adams,York Springs,President,,REP,Donald Trump,127,110,,16,1
Adams,York Springs,President,,LIB,Chase Oliver,2,2,,0,0
Adams,York Springs,President,,GRN,Jill Stein,0,0,,0,0
Adams,York Springs,President,,,Overvotes,0,0,,0,0
Adams,York Springs,President,,,Undervotes,0,0,,0,0
Adams,York Springs,President,,,Write-ins,2,2,,0,0
