county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Bay,City of Essexville Precinct 1,U.S. House,8,REP,Paul Junge,449,256,81,112,
Bay,City of Essexville Precinct 1,U.S. House,8,LIB,Steve Barcelo,9,5,1,3,
Bay,City of Essexville Precinct 1,U.S. House,8,UST,James Little,5,5,0,0,
Bay,City of Essexville Precinct 1,U.S. House,8,GRN,Jim Casha,2,2,0,0,
Bay,City of Essexville Precinct 1,U.S. House,8,WCP,Kathy Goodwin,10,5,0,5,
Bay,City of Essexville Precinct 2,U.S. House,8,DEM,Kristen McDonald Rivet,585,252,65,268,
Bay,City of Essexville Precinct 2,U.S. House,8,REP,Paul Junge,484,255,86,143,
Bay,City of Essexville Precinct 2,U.S. House,8,LIB,Steve Barcelo,12,5,2,5,
Bay,City of Essexville Precinct 2,U.S. House,8,UST,James Little,5,5,0,0,
Bay,City of Essexville Precinct 2,U.S. House,8,GRN,Jim Casha,1,0,0,1,
Bay,City of Essexville Precinct 2,U.S. House,8,WCP,Kathy Goodwin,19,14,0,5,
Bay,City of Pinconning Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,259,246,13,0,
Bay,City of Pinconning Precinct 1,U.S. House,8,REP,Paul Junge,286,265,21,0,
Bay,City of Pinconning Precinct 1,U.S. House,8,LIB,Steve Barcelo,7,6,1,0,
Bay,City of Pinconning Precinct 1,U.S. House,8,UST,James Little,4,4,0,0,
Bay,City of Pinconning Precinct 1,U.S. House,8,GRN,Jim Casha,3,3,0,0,
Bay,City of Pinconning Precinct 1,U.S. House,8,WCP,Kathy Goodwin,12,12,0,0,
Bay,Frankenlust Township Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,948,307,141,500,
Bay,Frankenlust Township Precinct 1,U.S. House,8,REP,Paul Junge,1429,583,299,547,
Bay,Frankenlust Township Precinct 1,U.S. House,8,LIB,Steve Barcelo,22,10,7,5,
Bay,Frankenlust Township Precinct 1,U.S. House,8,UST,James Little,8,1,3,4,
Bay,Frankenlust Township Precinct 1,U.S. House,8,GRN,Jim Casha,3,2,0,1,
Bay,Frankenlust Township Precinct 1,U.S. House,8,WCP,Kathy Goodwin,35,12,6,17,
Bay,Fraser Township Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,662,613,49,0,
Bay,Fraser Township Precinct 1,U.S. House,8,REP,Paul Junge,1125,1004,121,0,
Bay,Fraser Township Precinct 1,U.S. House,8,LIB,Steve Barcelo,16,15,1,0,
Bay,Fraser Township Precinct 1,U.S. House,8,UST,James Little,15,14,1,0,
Bay,Fraser Township Precinct 1,U.S. House,8,GRN,Jim Casha,5,5,0,0,
Bay,Fraser Township Precinct 1,U.S. House,8,WCP,Kathy Goodwin,38,35,3,0,
Bay,Garfield Township Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,383,361,22,0,
Bay,Garfield Township Precinct 1,U.S. House,8,REP,Paul Junge,604,554,50,0,
Bay,Garfield Township Precinct 1,U.S. House,8,LIB,Steve Barcelo,8,8,0,0,
Bay,Garfield Township Precinct 1,U.S. House,8,UST,James Little,12,12,0,0,
Bay,Garfield Township Precinct 1,U.S. House,8,GRN,Jim Casha,1,1,0,0,
Bay,Garfield Township Precinct 1,U.S. House,8,WCP,Kathy Goodwin,32,30,2,0,
Bay,Gibson Township Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,183,175,8,0,
Bay,Gibson Township Precinct 1,U.S. House,8,REP,Paul Junge,395,386,9,0,
Bay,Gibson Township Precinct 1,U.S. House,8,LIB,Steve Barcelo,12,12,0,0,
Bay,Gibson Township Precinct 1,U.S. House,8,UST,James Little,5,5,0,0,
Bay,Gibson Township Precinct 1,U.S. House,8,GRN,Jim Casha,2,2,0,0,
Bay,Gibson Township Precinct 1,U.S. House,8,WCP,Kathy Goodwin,16,16,0,0,
Bay,Hampton Township Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,357,137,44,176,
Bay,Hampton Township Precinct 1,U.S. House,8,REP,Paul Junge,347,177,61,109,
Bay,Hampton Township Precinct 1,U.S. House,8,LIB,Steve Barcelo,6,4,1,1,
Bay,Hampton Township Precinct 1,U.S. House,8,UST,James Little,2,1,0,1,
Bay,Hampton Township Precinct 1,U.S. House,8,GRN,Jim Casha,0,0,0,0,
Bay,Hampton Township Precinct 1,U.S. House,8,WCP,Kathy Goodwin,9,4,1,4,
Bay,Hampton Township Precinct 2,U.S. House,8,DEM,Kristen McDonald Rivet,553,147,63,343,
Bay,Hampton Township Precinct 2,U.S. House,8,REP,Paul Junge,586,247,112,227,
Bay,Hampton Township Precinct 2,U.S. House,8,LIB,Steve Barcelo,6,2,2,2,
Bay,Hampton Township Precinct 2,U.S. House,8,UST,James Little,7,5,1,1,
Bay,Hampton Township Precinct 2,U.S. House,8,GRN,Jim Casha,5,3,1,1,
Bay,Hampton Township Precinct 2,U.S. House,8,WCP,Kathy Goodwin,11,8,0,3,
Bay,Hampton Township Precinct 3,U.S. House,8,DEM,Kristen McDonald Rivet,558,167,52,339,
Bay,Hampton Township Precinct 3,U.S. House,8,REP,Paul Junge,540,263,91,186,
Bay,Hampton Township Precinct 3,U.S. House,8,LIB,Steve Barcelo,12,5,1,6,
Bay,Hampton Township Precinct 3,U.S. House,8,UST,James Little,10,3,4,3,
